,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
1920,0,2020-04-08 13:25:28,7,1247878228422864897,0,Twitter for Android,"@Samsung_Pak I'm using Samsung 👐❤
desperately want this ad on TV",2017-08-09 08:24:26,201,485,895199074865033216,JIN NE MERA DIL LUTTEYA🙈💜🇵🇰,EsHa3120,-0.3182
1924,0,2020-04-08 13:23:29,0,1247877728793214978,0,Twitter for Android,"@TeeJaye1100 Naw, I gave you my answer and you dimissed it by saying you didn't care about those things on a ""Andro… https://t.co/WXq1cOnmLz",2009-06-20 21:16:38,202,627,49123171,Marcus Randolph,Mista_513,-0.3875
1928,0,2020-04-08 13:21:53,0,1247877327033372672,0,Twitter for iPhone,@itoshikipain But byebye iOS temporarily cuz I’m having Samsung tomorrow but I’m getting ipad so no worries,2013-08-25 17:46:24,1443,983,1699769648,Tuna 🤭,HappiTuna,-0.8367
1929,0,2020-04-08 13:21:19,1,1247877184301043712,0,Twitter for Android,@ughmots Woow. Samsung a30s po?,2019-05-01 06:55:20,528,561,1123481009406849024,Min YoongiRe,MYoongire,-0.5574
1931,0,2020-04-08 13:20:46,1,1247877045524123648,0,Twitter for Android,"@drpenking @AYCOMEDIAN AY is using samsung s20 o
That's not phone for the broke na oga",2018-10-29 04:01:41,109,237,1056757938948313089,I_am_dellie,dellie_bee,-0.4215
1940,0,2020-04-08 13:16:13,0,1247875900609155073,0,Twitter for Android,@Dansgaming @Julia_CaSsian I wish my samsung tv had the twitch app :(,2013-04-16 22:18:20,45,359,1357981392,Golith999,Golith999,-0.0516
1941,0,2020-04-08 13:15:48,1,1247875792522088449,0,Twitter Web App,"The most affordable option will be the $500 A51 5G, followed by the A71 5G. Samsung isn't sharing many details abou… https://t.co/2Ip4ttEEEp",2009-03-02 03:36:43,1149,330,22446070,Cameron Faulkner,camfaulkner,-0.3252
1943,0,2020-04-08 13:15:17,0,1247875663563878401,0,Twitter for Android,@IndoPac_Info This article alludes to Samsung losing market share as a key driver for them to reallocate factory pr… https://t.co/8EjK3oZb2g,2011-03-07 07:20:43,172,405,262052694,Hoco27,hoco27,-0.1027
1946,0,2020-04-08 13:13:38,0,1247875251284967424,0,Twitter for iPhone,@imprettycii__ They steal ideas from each other it’s like Apple &amp; Samsung,2011-07-07 17:25:15,1628,593,331111101,Big Nique,TheNiqSter74,-0.1779
1949,0,2020-04-08 13:12:22,1,1247874932245217280,0,Twitter for Android,@UltimateVenige @goaskmark @KirkRooster @Colteastwood I hated when Samsung followed suite and started using built i… https://t.co/feNHRy6pju,2012-09-04 03:12:30,45,274,801708446,Metalviper,Michael11191412,-0.6369
1960,0,2020-04-08 13:06:56,0,1247873564243615745,0,Twitter Web App,"@AndroidAuth If they don't have MST Samsung Pay, I'm out.  :/",2019-11-03 02:35:38,62,360,1190819764127567872,Lauren (Hindsight is 2020 - Vote Democrat),alissa914g,-0.4215
1968,0,2020-04-08 13:01:39,0,1247872234926084097,0,Twitter Web App,"""I would rather die than have a samsung"" 😭😭 ok",2009-04-17 00:28:49,243,190,32221731,Erin🌙,emeraldrupees,-0.4019
1971,0,2020-04-08 12:59:39,4,1247871731764613120,1,Twitter for Android,@NianticHelp i just got the Samsung s20 and pokemon go just freezers as soon it opens whats going on ? How do i fix this ?,2016-07-08 15:31:08,9,106,751438475073773568,Hope13687,hope13687,-0.1179
1992,0,2020-04-08 12:48:48,0,1247868999674839041,0,Twitter for Android,"@C_Oranye @kayodeadedapo01 @KemiOlunloyo You hate Bihari, you don't like anybody that is not a Christian, you hate… https://t.co/p6zMuz6dlv",2012-02-28 15:54:45,1549,420,507547859,Comedy Nigeria,ComedyNigeria,-0.7013
2002,0,2020-04-08 12:45:02,0,1247868053636988928,0,Twitter for Android,"@oliverwpz @liuyingcc What is Chinese lady doing then tasting the difference between Apple and Samsung?

No one was… https://t.co/c8FgdwkmMz",2020-03-20 10:27:55,4,49,1240947849212329984,WORLD OSINT,WorldOsint,-0.296
2003,0,2020-04-08 12:44:46,1,1247867984476925953,0,Twitter for Android,@ughmots meron po ba for samsung galaxy note 4 and LGG7 thinQ?,2011-10-26 06:17:33,117,505,398538741,jeon hyeonmu⁷,97x95z,-0.5574
2005,0,2020-04-08 12:43:40,1,1247867708982558720,0,Twitter for iPhone,"@beauTAEfuul_ SAMSUNG SUPERIOR IDC IDC

I KNOW I HAVE AN IPHONE AND SHIT BUT 🥴🥴",2020-01-27 17:51:02,606,639,1221853105794535424,⁸Alisha⁷ loves Mingi⁰³²⁵ 💘🦋,hearttmingi,-0.0129
2006,0,2020-04-08 12:42:58,0,1247867530242330624,0,Twitter for Android,@blaktruth25 So no going back to Samsung or Apple 👀,2015-07-22 17:55:14,100,312,3387693347,Name cannot be blank,ashkLD84,-0.3597
2008,0,2020-04-08 12:42:10,0,1247867330928885760,0,Twitter Web App,"@TradeskFx @rollingrumble @BaldingsWorld Some South Korean companies have had a terrible time in China, harassed by… https://t.co/S1fLnMM0xf",2009-05-03 11:21:12,5296,230,37401969,Michael Schuman,MichaelSchuman,-0.765
2029,0,2020-04-08 12:28:37,3,1247863921513353218,0,Twitter for Android,"@YoSmash4 @Jefreeeeeee @NadiaDaeng As a samsung user, i hate Samsung Emojis",2018-07-15 11:45:29,144,287,1018461545565573120,• // K O P E T E // •,KanlaonAlcan,-0.5719
2030,0,2020-04-08 12:26:44,2,1247863444860293121,0,Twitter for iPhone,@MildCuthbert @k_morrissey The Australian version of Who wants to be a millionaire Is just footage of a fight in a… https://t.co/eNrxOJd704,2017-08-19 21:39:03,856,655,899022924438544384,Conor,Ernekid,-0.3818
2031,0,2020-04-08 12:26:38,0,1247863420751360001,0,Twitter for iPhone,@MaxWinebach Im starting to miss my samsung but the battery on the s20+ was horrendous :/,2017-08-22 14:19:32,96,281,899999483513237504,.•.D Ë Ä Ñ,Deang_90,-0.8625
2046,0,2020-04-08 12:16:01,0,1247860750443520005,0,Twitter for Android,@Haipa_Sonikku Also I wouldn't compare PlayStation to Apple. Apple gets away with low tier performance specs and al… https://t.co/9IylktVJSn,2011-08-28 13:14:33,875,1415,363649162,Star⚡Trak,MrTweetToo,-0.2732
2052,0,2020-04-08 12:12:40,1,1247859905995784193,0,Twitter for Android,@S0UNAK @d1p70 @omkard_0718_ @amitbhawani Every Indian smartphone brand is died ! Samsung and apple r only non chin… https://t.co/TLoxbPgBMl,2016-09-15 07:38:54,78,77,776324395874869248,Mohammed ismail,Mohamme87579880,-0.5983
2053,0,2020-04-08 12:12:35,2,1247859885624131584,0,Twitter for iPad,@ollyssi The fact that Momo owns an iPod too plus Samsung geez no wonder her bag strap ripped https://t.co/0mHSV1TdnY,2019-02-27 14:56:16,31,52,1100771602109816833,fikus °×° *bangless Momo rise *,MobanaTrash,-0.296
2054,0,2020-04-08 12:11:43,0,1247859669378334724,0,Twitter for iPhone,@androidcentral Samsung tablets have no business being as expensive as they are when you consider how badly they se… https://t.co/5sw1YMEY55,2016-09-01 13:50:41,10,186,771344530540859392,ItsJazza,ItzJazza,-0.6486
2055,0,2020-04-08 12:11:27,0,1247859600130338816,0,Twitter for Android,@SBSOnDemand I have a Samsung UA55F6400AM. SBS on demand is not turning up in the available apps. Any ideas why? Th… https://t.co/n4tNRYZRM2,2010-06-12 04:59:18,4,9,154778143,William,yalla_222,-0.128
2058,0,2020-04-08 12:09:33,0,1247859121891577856,0,Twitter for Android,"@PikachuUnova24 @rahulopg @mdtabrezak @TechQuotesDaily Exactly , nobody wants a bad battery life and if samsung giv… https://t.co/L9G2udrNvj",2019-09-12 13:38:44,3,110,1172142447561822209,Anchit,Anchit_Redhu,-0.5423
2060,0,2020-04-08 12:09:21,0,1247859071526621184,0,Twitter for Android,@zoom_us hey. Are you compatible with samsung galaxy ace 4. Having trouble.,2012-10-03 07:39:38,15,19,859323930,Abby,ce_just_ce,-0.4019
2062,0,2020-04-08 12:09:04,0,1247858999246180354,0,Twitter Web App,"@inonineri Japan: yes
South Korea: no

South Korea is dystopian and a ticking time bomb, both in terms of war and e… https://t.co/nCs1o6pIoQ",2016-01-15 17:48:56,1380,1290,4816342516,🇺🇸 Mike Drybones 🇮🇹🗽 ム,mikesulsenti,-0.765
2071,0,2020-04-08 12:04:12,1,1247857777533489153,0,Twitter for Android,"@oneplus #OnePlus8Series My favourite part about the @OnePlus is NEVER SETTLE, YES the company creates the products… https://t.co/RohlUUdW7C",2020-04-05 02:55:45,1,65,1246632534789799936,Ali Zameel P,AliZameelP,-0.178
2074,0,2020-04-08 12:03:29,1,1247857597224570884,0,Twitter for Android,"@oneplus #OnePlus8Series My favourite part about the #OnePlus is NEVER SETTLE, YES the company creates the products… https://t.co/FISdcNxPN8",2020-04-05 02:55:45,1,65,1246632534789799936,Ali Zameel P,AliZameelP,-0.178
2078,0,2020-04-08 12:01:59,0,1247857218944262151,0,Twitter for Android,@TihoBrkan EWY is mainly Samsung and also skewed to low margin hence low P/E semiconductor industries etc.,2011-11-21 21:35:53,24,325,418191817,Limitless,8Limitless,-0.4939
2097,0,2020-04-08 11:53:06,2,1247854984064049152,0,Twitter for Android,@TechQuotesDaily If u r living outside India the Oneplus is not a great sell.. People would rather buy an Iphone or… https://t.co/LMZX03HXRc,2020-03-17 07:53:43,2,55,1239822118461849600,Robin Cherian,RobinCherian16,-0.5096
2109,0,2020-04-08 11:47:27,0,1247853561557458945,0,Twitter for Android,@Regi24383811 Samsung makes the Oled display for iPhones. You're part android bitch.,2016-05-18 02:00:13,28,158,732752619534319617,TwoJobsAndStillBrokeCapitalist,lawdawgog,-0.5859
2123,0,2020-04-08 11:40:01,1,1247851691765952513,0,TweetDeck,@inceIesbian i need one of them to just say fuck it and not care anymore like when rose did that thing with samsung… https://t.co/4IGIV5oYss,2020-01-14 01:35:01,85,92,1216896386014179328,nabil,enstarrie,-0.8041
2129,0,2020-04-08 11:34:25,0,1247850280475070464,0,Twitter for Android,"@iam__ser Even I can take from my office.., but ipo movement restriction ilana poi periya rendu Samsung monitor ah thiruditu vandruvan 😂 😂",2017-01-10 15:05:14,3821,571,818836099334279172,சிங்கிள் ட்ரீ 🎄,apeetuuu,-0.3919
2130,0,2020-04-08 11:34:12,0,1247850225814863873,0,Twitter for iPhone,@Samsung  I unfortunately bought a factory defect dishwasher from @Samsung when I installed it leaked more that the… https://t.co/hIYa5lHuAr,2018-03-22 17:02:28,2,14,976866712502046722,traybon,traybon2,-0.7269
2137,0,2020-04-08 11:31:40,1,1247849590478569472,0,Twitter for Android,@tuhnjeerou The moon was cancelled during the Great Samsung War,2017-10-08 13:37:45,31,58,917021195979108353,ell(i)e,ellyundercover,-0.2023
2151,0,2020-04-08 11:24:19,1,1247847739335081984,0,Twitter for Android,Supermoon 6:20 am shot with Samsung S20 ultra 61% zoom. Crazy camera. At 100 % zoom it let in too much light and wa… https://t.co/nhUfjXVSyP,2017-03-07 20:07:59,1023,2239,839206008920518656,Dan Dawgman,dan_londe,-0.34
2153,0,2020-04-08 11:24:11,2,1247847704274907136,0,Twitter for Android,@yashraj_dudhe @ishanagarwal24 @stufflistings @KaroulSahil @Sudhanshu1414 Then go ahead and buy Samsung with exynos shit,2019-09-19 12:00:21,33,206,1174654424448262144,Narensraj,snarenraj,-0.5574
2159,0,2020-04-08 11:21:00,0,1247846903326191616,0,Twitter for Android,@TechQuotesDaily 😁😁. Only problem with this samsung flagship devices is its Exynos soc https://t.co/y2lqyIeuVo,2020-03-04 07:28:04,3,133,1235104641311887360,Gopi Krishnan M,GopiKrishnanM9,-0.3182
2167,0,2020-04-08 11:13:37,3,1247845045618819072,0,Twitter for Android,@hlummie This shit finished my data......i remember i was using SAMSUNG J1🤣🤣🤣🤣🤣 https://t.co/6G1Dco4zRv,2013-01-13 22:42:15,1367,1516,1087404192,POTASSIUM (K),elton_newton,-0.5574
2168,0,2020-04-08 11:13:21,0,1247844980124778496,0,Twitter for Android,@jadenpenney_ @StylezBoogiee well i also have a Samsung and i can see that emoji. what u got is just shitty phone,2020-01-12 18:14:44,209,142,1216423245018271744,パトリック!,urgaycrush,-0.3612
2176,0,2020-04-08 11:07:36,18,1247843532309532673,1,Twitter for Android,"@OnMSL @blueisviolet @XboxP3 Please also add Vietnam, Xbox presences in SEA is so inferior compared to PlayStation.… https://t.co/rZksOPuRRH",2009-10-27 19:41:26,31,254,85644285,Hoang Dinh,hoangluu,-0.294
2180,0,2020-04-08 11:06:34,0,1247843272413917184,0,Twitter for iPhone,@TechTabletscom @SamsungMobile Samsung may be the worst company out of all when it comes to release an update to a device 😑,2012-07-12 02:33:40,92,639,633398428,Unianu Andrei,UnianuAndrei,-0.6249
2184,0,2020-04-08 11:03:44,0,1247842560074285059,0,Twitter for Android,@Goonertarian @efiaodo1 @yoursins___ Yawa oooo bro 😂 my iPhone was stolen so now adey use my android Samsung phone,2016-02-25 13:21:34,1100,624,702845896485117952,Alex Ahenkorah,alex_ahenkorah,-0.4939
2185,0,2020-04-08 11:03:39,1,1247842540004442112,0,Twitter for Android,"@oneplus #OnePlus8Series My favourite part about the #OnePlus is NEVER SETTLE, YES the company creates the products… https://t.co/ZiW4T4dLnF",2020-04-05 02:55:45,1,65,1246632534789799936,Ali Zameel P,AliZameelP,-0.178
2187,0,2020-04-08 11:02:55,0,1247842353617850370,0,Twitter for Android,"@SamsungIndia Hi, why no donation in the PMCARE fund for Covid Crisis from Samsung?",2010-05-31 04:52:30,7,79,150131814,Vikram Shukla,VikiShukla,-0.743
2192,0,2020-04-08 10:58:52,2,1247841336067117057,0,Twitter for iPad,@twandroid This Is the Worst part of Android and Samsung,2015-10-05 17:41:43,34,80,3873028293,jo,peaceranger79,-0.6249
2194,0,2020-04-08 10:57:45,1,1247841051273920516,0,Twitter for Android,@johnnygxrp @SamsungHelpUK I think I'll be heading away from samsung because their customer services is the worst I… https://t.co/uvBoo0I5vW,2011-02-03 10:26:55,5529,778,246726010,𝕋𝕙𝕖 ℂ𝕣𝕪𝕡𝕋𝕠𝕖 𝕄𝕒𝕟 🧦,CrypToe_Man,-0.6249
2195,0,2020-04-08 10:57:05,0,1247840885984956417,0,Twitter for Android,"@atishay1743 @UniverseIce Just edit photo - stikers - Samsung - done 😉
No need for anything else, try it 😎",2020-01-12 15:23:10,2,178,1216380042592296960,Pedro Miguel Cancela Rocha,cancela_rocha,-0.296
2196,0,2020-04-08 10:57:04,5,1247840881077391360,0,Twitter for Android,"@mohamed_mounes @UniverseIce Brush is cloned it from Samsung 😂😂 
How foolish are Apple fanboys",2020-01-19 14:40:24,0,55,1218905994706604033,Mehal,Mehal80509479,-0.2732
2197,0,2020-04-08 10:56:01,0,1247840614927888384,0,Twitter for iPhone,@SamsungIndia all you could do to send me a bit reply cause even your customer manager cares the fuck for my concer… https://t.co/M2GvqbtYYc,2020-02-29 16:49:44,1,5,1233796464301748225,Deepak Dwivedi,DeepakDwivedi95,-0.128
2198,0,2020-04-08 10:55:04,1,1247840375982751744,0,Twitter for Android,@harshith097 @Tylerparsons69 @UniverseIce No installation needed just click on the watermarks you will see Samsung… https://t.co/OHY0CdJv8c,2019-05-26 11:43:57,11,195,1132613338565890050,Voice of Wisdom,Voiceofwisdom70,-0.296
2214,0,2020-04-08 10:44:25,1,1247837695935754241,0,Twitter for Android,"We shipped Battle of #Elrond, the #Samsung exclusive blockchain native mobile game which allows users to earn &amp; cash out $ERD.",2018-05-30 08:47:36,769,61,1001746940483260416,H_O_L_O DuDe 😏,H_O_L_O_DuDe,-0.2732
2218,0,2020-04-08 10:42:31,0,1247837220700131330,0,Twitter for iPhone,@SamsungMobileUS my dad lost a galaxy bud what should he do?  Can he get a replacement? @Samsung @SamsungCareSA,2018-12-22 18:59:49,24,260,1076552907988877313,OOF,ElisaSesma1,-0.3939
2226,0,2020-04-08 10:36:13,1,1247835635894943744,0,Twitter for Android,"@__Omar59 Samsung Steel (2007)
Some shitty Sony Ericsson idk (2008ish)
Galaxy S (2010)
Xperia T (2012)
HTC Mini 2 (… https://t.co/L03LEztVQl",2012-02-29 19:14:35,334,1319,509127696,J,mclovin046,-0.6124
2230,0,2020-04-08 10:34:41,0,1247835250098462721,0,Twitter for Android,"@samsung
#samsung
#s10 #galaxy
UI2.1

Am I the only 1 that is already tired of Reapplying my fuckin home screen aft… https://t.co/56LQXlgZTv",2009-12-27 09:55:43,81,209,99680398,Truthful Hater!,mofokevin,-0.4404
2238,0,2020-04-08 10:30:06,1,1247834094744023040,0,Twitter for Android,@laylasxx @roastedrants You can't play iMessage games on Android. She tried to make it out that she has a Samsung s… https://t.co/lXYxdYYSAf,2015-07-04 14:01:11,1191,993,3358630419,Yo Mama's Favourite Son,officialmaxgoof,-0.2584
2245,0,2020-04-08 10:24:55,9,1247832788964978688,13,Twitter for Android,"2. Samsung Galaxy fold comes with all accessories 

480k.

Serious buyers only https://t.co/mjLUQjh0lL",2014-07-15 12:40:14,7062,4912,2712596775,I Love Girls With Trobul,OlayinkaSuraj,-0.0772
2246,0,2020-04-08 10:24:13,0,1247832615924596736,0,Twitter for Android,"@mahinsrk2 @geekyranjit @YouTubeIndia @SamsungIndia Samsung is only for people who don't play games ,and keep their… https://t.co/xnDztTD2Et",2019-02-16 05:06:38,4,50,1096636952009469952,corpuscle,corpuscle18,-0.2584
2250,0,2020-04-08 10:20:08,1,1247831588320112652,0,Twitter for iPhone,@edenjunex i’m 17 😭 i had a shitty samsung at the time,2016-04-21 05:51:38,213,242,723026384340180992,chloe lcdp/money heist spoilers,uhhhmarveI,-0.5574
2252,0,2020-04-08 10:19:38,1,1247831462382010368,0,Twitter for Android,@FrecoWang @YouTube hey @FrecoWang  i know this sounds confusing and you maybe will not belive me. but 5 days agomy… https://t.co/O8BlyWsR59,2018-02-26 22:50:35,9,132,968257011514314752,andy,maniloveshrek,-0.1154
2254,0,2020-04-08 10:19:14,0,1247831361395646464,0,Twitter for Android,@TechTabletscom @SamsungMobile Samsung have the best hardware in the world but Software? Theyre the worst.,2011-09-18 05:13:37,224,1508,375460389,🐍 Myke 🐍 @MeowriFan😻,MykeDotA,-0.6187
2312,0,2020-04-08 09:46:01,0,1247823000604422145,0,Twitter for Android,"@Samsung_Nigeria J3 prime still using 2g,as in 2g, pls whats the solution as we cant throw this away, its frustrating!",2012-06-17 12:01:21,319,469,610749200,Yemoquine,TROYrumble,-0.1511
2318,0,2020-04-08 09:40:52,0,1247821705055272960,0,Twitter for Android,"@peero007 How is that a tecno phone and this is a Samsung? Forget, phone no be by brand again I https://t.co/1F1oyvB27w",2010-03-28 19:58:30,1735,1885,127312239,Agu,mac_phi,-0.4767
2328,0,2020-04-08 09:36:03,0,1247820492578447360,0,Twitter for Android,"@MtsheposSA I miss my Samsung E250i, They stolen it this other gang 🥺🥺 @OrangeFarm ext6A",2018-06-23 13:45:22,737,2584,1010519181236883461,Flo Yd Mashimbye🇿🇦,FloydMashimbye1,-0.5859
2335,0,2020-04-08 09:33:04,1,1247819739864469505,0,Twitter for iPhone,"@Spynoxyt @xAmirreza @UniverseIce Samsung is a pure thief 

This was on galaxy s7 https://t.co/lVOvGxMjx5",2012-08-17 10:12:04,9,16,763433456,mohamed mounes,mohamed_mounes,-0.5267
2337,0,2020-04-08 09:28:41,2,1247818640256200704,0,Twitter for Android,@tyongie_bubu @RadioShorty Are you insulting me for using android...I prefer android then using iphone...im using s… https://t.co/zkCWC5yzEN,2018-07-06 17:23:40,213,412,1015285159988359169,Mrs Jeon ²⁰¹³ 💜💜,krossibryne,-0.4939
2339,0,2020-04-08 09:26:31,0,1247818091570049024,0,Twitter for iPhone,@_iiMessii_ @RaviTejaKNTS @Dov1978 @Tylerparsons69 @UniverseIce Go get a life cheap ass Samsung user,2012-08-17 10:12:04,9,16,763433456,mohamed mounes,mohamed_mounes,-0.5423
2347,0,2020-04-08 09:22:57,0,1247817197642113024,0,Twitter for Android,@Jihoon_Jagiya no HAHAHAH I changed to another samsung already hehe,2015-12-03 05:18:38,419,185,4438656674,잌,pjih00n,-0.296
2349,0,2020-04-08 09:22:14,0,1247817014103638019,0,Twitter for Android,"@HuaweiMobileKSA No Google no huawei

I am moving back to Samsung",2020-01-19 15:11:15,8,98,1218913766823297025,Jandal 👊😎👊,Lacoste41441335,-0.5267
2353,0,2020-04-08 09:20:37,1,1247816609470664704,0,Twitter for Android,@madridistashru @kroosbuster Samsung device don't get huge software bugs via update,2018-08-29 06:30:22,1607,1889,1034689698940170240,Masia Prodigy ~ Steve,TheMasiaProdigy,-0.2411
2358,0,2020-04-08 09:19:05,0,1247816223003418625,0,Twitter for iPhone,@5leeefa You can use ADIB w/ Samsung Pay? Or it's just storing the card details?,2012-11-07 14:03:06,193,422,932126024,Saif Bin Thiban,saifbinthiban,-0.1926
2360,0,2020-04-08 09:18:30,0,1247816075066126336,0,Twitter for Android,@YahooCare email app no longer worried on my Samsung S9. Keeps freezing and crashing. It's unusable. Tried uninstal… https://t.co/D3ziIUPj8j,2010-06-17 15:25:05,5591,5203,156668129,🏆🏆🏆🏆+ 🏆🏆,Dakeb_MCFC,-0.5859
2361,0,2020-04-08 09:18:05,6,1247815971848572933,0,Twitter Web App,@Ekene____ Samsung's keyboard is not smart at all,2011-05-31 03:34:01,269455,7615,308269557,Aproko Doctor™,aproko_doctor,-0.3089
2364,0,2020-04-08 09:17:25,2,1247815803455655937,1,Twitter for Android,@Princemudi_ @SamsungMobile @iPhoneTeam How can you compare Samsung s20nultra  to that useless toy,2015-05-30 18:17:22,3271,4230,3303926945,★★ W_I_Z_C_H_Y ★★,wizchy_babanla,-0.4215
2365,0,2020-04-08 09:16:28,0,1247815563910344704,0,Twitter for iPhone,@Samsung @SamsungIndia Secondly only after 10 days of installation it stopped cooling then we have to get the gas r… https://t.co/3X0HCQbHkg,2019-03-31 07:41:11,5,36,1112258523616862208,Pawan Kumar,Pawan0892,-0.2263
2366,0,2020-04-08 09:16:16,0,1247815513771663363,0,Twitter for Android,@UniverseIce Why isn't the Galaxy S20 Ultra on Dxomark? is Samsung not ready yet?,2019-11-28 15:18:35,2,5,1200071453061734401,Zafran_Aldinata,aldinata,-0.3549
2370,0,2020-04-08 09:14:30,0,1247815067602747392,0,Twitter for iPhone,@Tylerparsons69 @UniverseIce Are mad bro ! Samsung who !!!!!!!,2012-08-17 10:12:04,9,16,763433456,mohamed mounes,mohamed_mounes,-0.6562
2383,0,2020-04-08 09:03:57,1,1247812416274079744,0,Twitter for iPhone,@isniffwater @lossantoscircus plz no that was my moms samsung tablet mmm,2019-03-02 01:26:19,13,242,1101654936268521473,aishah,aishah48338289,-0.2263
2385,0,2020-04-08 08:59:49,0,1247811373347876864,0,Twitter for iPhone,@Futterish You don’t have a Smart TV? Last time in checked Samsung’s had a Steam link app. I just have an ugly ass… https://t.co/ekTSDKyZG0,2011-01-07 18:56:05,132,690,235255821,Lynley,LynleyJames,-0.1531
2392,0,2020-04-08 08:57:01,0,1247810668289568768,0,Twitter for iPhone,@t6rner Had the same shit bc i put everything on my c drive when i first got my oc and knew nothing abt it. I just… https://t.co/qrHSvZy00l,2019-04-06 11:23:30,113,539,1114488798627414016,Zeqr0,YoutubeZeqr0,-0.5574
2394,0,2020-04-08 08:56:10,0,1247810457026433029,0,Twitter for Android,"@camtechgeek @tomas_barata @oneplus @PlayStation Used both Huawei and iPhone(XS). I hated the way iOS handles HDR,… https://t.co/EtSImsW9Ok",2015-11-08 19:23:00,333,1090,4143836975,Chunky Man,onyxdesignsfx,-0.6369
2397,0,2020-04-08 08:55:15,0,1247810226209853441,0,Twitter for Android,@SamsungUK So the swipe keyboard no longer works on my Samsung Note 10 since the April 1st update. Sigh.,2008-05-26 20:13:20,280,389,14912763,Colin Scott,colwebsec,-0.2732
2400,0,2020-04-08 08:53:39,16,1247809821962899456,0,Twitter for Android,@jadenpenney_ @StylezBoogiee I have the most basic samsung and i can see this basic ass emoji. Slow down 🙄 Samsung… https://t.co/djuPGEJxW9,2019-06-13 03:43:50,51,36,1139015495926079490,𝐌𝐈𝐋𝐀 𝐒𝐓𝐎𝐍𝐄💫,SillkStone,-0.5423
2404,0,2020-04-08 08:50:33,0,1247809040605822976,0,Twitter for Android,@PokemonGoApp I got a samsung galaxy s20 - and have now uninstalled and reinstalled and screwed with any setting re… https://t.co/RCRqgLmHzr,2012-05-02 12:05:28,12,81,569131800,Miika Leigh,MiikaLeigh,-0.4939
2422,0,2020-04-08 08:40:47,1,1247806584874385410,0,Twitter for Android,@taiwosaliu @Akinjoshua2017 Dis is Samsung but ain't sure it's an EDGE,2013-05-01 08:31:00,14,69,1394081538,tokrizy22,tokrizy22,-0.3491
2428,0,2020-04-08 08:36:53,1,1247805602283139074,0,Twitter for Android,"OK, the wording isn't the best, because it's not really replacing, just setting up a two way (?) sync between the t… https://t.co/mEHBCUfeNx",2009-04-26 08:36:51,216,492,35432335,"Sass, David",sassdawe,-0.1116
2429,0,2020-04-08 08:36:13,0,1247805437166022657,0,Twitter for Android,@superstar_izone Why Samsung J7 can't play this game???,2010-11-08 12:25:02,7,335,213256015,Yo Kangroo,YoLoveKpopn,-0.3769
2434,0,2020-04-08 08:32:12,0,1247804422391918600,0,Twitter for Android,@NatWest_Help I have no idea how to check that I have a Samsung s10 plus,2015-06-18 08:33:54,99,214,3332282387,craic whore,sophiethebitch_,-0.296
2436,0,2020-04-08 08:30:41,0,1247804041834319875,0,Twitter Web App,@PaulOBrien That's really bad. Seems Samsung are putting all their time in to marketing (that 100x balloon  shot on… https://t.co/CDX8PyTeNP,2011-05-23 21:06:45,24,55,304050592,Keith Radcliffe,KeithRadcliffe,-0.5849
