,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
1803,0,2020-04-08 14:14:53,0,1247890663963672578,0,Twitter for Android,"@SamsungIndia Let start with you first, I'm writing email to CEO &amp; his email is operated by 3rd party pay roll empl… https://t.co/vo21CD81PU",2010-09-18 06:49:28,0,9,192117998,Shailesh Jain,SmJainnsk,0.3182
1806,0,2020-04-08 14:13:44,0,1247890373403267072,0,Twitter for Android,@duhhseann @37guap @supbuzz @KDTrey5 @famouslos32 @Jrue_Holiday11 I had an iPhone but it cracks easily I just switc… https://t.co/4FCY3Zx4BG,2019-12-25 06:24:38,0,17,1209721552280981504,saint don,DuversaintJetst,0.4767
1810,0,2020-04-08 14:12:37,6,1247890092854611968,2,Twitter for Android,@Samsung_Pak Use this on TV please,2018-07-03 10:15:51,545,633,1014090333750267904,IPurpleBTS💜💞💜,Aman_kookie,0.3182
1812,0,2020-04-08 14:12:22,1,1247890030405636098,0,Twitter for iPhone,"@1976_Jessy iPhone XS Max is great, I’m sure the Samsung one is aswell but depends if you want to leave iOS. If not… https://t.co/xFaoNQqpV1",2010-06-15 12:22:58,250,1098,155887900,Kai,priesty_lfc,0.5187
1815,0,2020-04-08 14:11:13,1,1247889740285657089,0,Twitter Web App,"@koutaRioja Smaller phones? That's a good question. Last year's Samsung S10e seemed to go that direction, but I agr… https://t.co/q90EZDRbvN",2009-03-15 23:33:47,2166,402,24608576,John Velasco,John_C_Velasco,0.2382
1818,0,2020-04-08 14:10:39,0,1247889599965224960,0,Twitter for iPhone,"Okkk😅,it's an advertising, but  how pretty she comes out😍, thanks to #Samsung 😉",2014-12-10 23:38:50,15,30,2914626249,Dreamfor_ever,EverDreamfor,0.8462
1822,0,2020-04-08 14:08:35,0,1247889078961332228,0,Twitter for Android,"@EE Firstly I upgraded both phones on my account,  Samsung offered cash back but want an invoice proof of purchase… https://t.co/ZR5CckxKNr",2014-12-05 14:38:36,1694,2983,2906449270,Pedr,peteytong78,0.1154
1830,0,2020-04-08 14:01:37,0,1247887325071196162,0,Twitter Web App,@magicroundabout I have that keyboard! So great and such a bargain. I got a 28” Samsung monitor recently so am inte… https://t.co/n3gGugsqMs,2006-11-21 19:27:43,1171,649,13602,Tim Beadle,t1mmyb,0.7569
1831,0,2020-04-08 14:01:28,0,1247887287901278209,0,Twitter for iPhone,@Unicorn_mom1714 I feel like it’s easier to keep tabs and lock/restrict certain apps on her Samsung than an iPad! H… https://t.co/TG8cazfbgu,2015-07-14 13:57:43,109,163,3375721527,Kaitlyn,Kaittlynnn_102,0.7712
1834,0,2020-04-08 13:59:25,0,1247886770705797120,0,Twitter for iPhone,"@MelisaShereni I presume his overall msg is to live within yo means- tht I agree with him. However, there's nothing… https://t.co/fd86XT0nML",2015-08-28 05:27:19,34,114,3465222137,Blessing Chad,blessing_chad,0.3612
1835,0,2020-04-08 13:59:03,0,1247886680700272653,0,Twitter for Mac,@Mista_513 And thats why I said in 2020-on even Samsung is going to have to get creative with their flagships. Risi… https://t.co/zbEP5MxAuE,2009-10-22 06:04:56,261,820,84254542,Teejay1100///,TeeJaye1100,0.4404
1836,0,2020-04-08 13:58:57,2,1247886651872800769,0,Twitter for Android,@oscarlimitless @UniverseIce @SamMobiles @SamsungIndia @SamsungExynos @Samsung @Samsung_IN @samsungisocell @SamsungMobile Really nice!,2019-04-18 01:37:53,145,346,1118690075611729921,Anthony,Anthony68711104,0.5244
1838,0,2020-04-08 13:58:27,1,1247886526823854080,0,Twitter for Android,@BPTC_Lecturer @JoanneCecil I have a Samsung wireless laser and it's pretty fast and reliable.,2012-05-14 17:16:45,598,535,580061185,Richard Borrett,borrettR,0.4939
1841,0,2020-04-08 13:54:28,0,1247885523529502725,0,Flamingo for Android,@UniverseIce @vjqwl0814 Don't worry. They will fix this very soon. Samsung hasn't launched Note 20 yet. So S20 user… https://t.co/VS4zo6W9Vh,2014-07-09 04:09:21,26,18,2612883972,Ayush Garg,MrAyushGarg,0.2584
1842,0,2020-04-08 13:54:20,0,1247885490612658176,0,Twitter for iPhone,@pink42 @VeryHelpers No it was a Samsung TV. Stay safe!,2012-01-29 09:59:28,48,422,477568958,Will Gook,WillGook,0.2481
1843,0,2020-04-08 13:54:07,0,1247885439026884608,0,Twitter for Android,@bebamartke Have a very good 10 year relationship with Samsung. Had a great J4 which was stolen in January and I've… https://t.co/w2UnXflpK2,2019-06-23 12:28:30,347,662,1142771409497796608,Major Marvin 💂🏾‍♂️,marvin_chege10,0.624
1847,0,2020-04-08 13:53:26,0,1247885264799674371,0,Twitter for Android,@GeorgiaMaya___ Ah ok I get ya now. Insurance is a good idea if you've a new model phone like I do but I don't like… https://t.co/THAXlFcvWD,2019-08-12 11:38:39,162,80,1160878259577511936,YourHonaryHeadMaster,HeadHonary,0.5106
1848,0,2020-04-08 13:52:57,0,1247885143160705027,0,Twitter for Android,"@monika__shah possibility is very high.
you need to Google up too.
i read a samsung tweet sometime back...to protect smart tv.",2018-04-19 05:39:24,378,93,986841673731719168,Jaggi...LOCKED IN🦊🦁🍺,Jaggi61889351,0.6486
1851,0,2020-04-08 13:51:07,0,1247884681430720513,0,Twitter for iPhone,@ParkerOrtolani I like Samsung home screen layout. Not a fan of iPhone home screen,2013-04-19 04:53:50,248,826,1363600100,Sam Fashano,SFashano,0.1376
1858,0,2020-04-08 13:46:51,1,1247883607521124358,0,Twitter for Mac,@Mista_513 Google A line isn't doing well. It's just existing. Samsung's A line is I’m sure a huge money maker for them.,2009-10-22 06:04:56,261,820,84254542,Teejay1100///,TeeJaye1100,0.4188
1860,0,2020-04-08 13:45:51,4,1247883358689845249,1,Flamingo for Android,"@UniverseIce 🙄 Also samsung forget to optimize oneui 2.1 .
Same heating issue.",2014-07-09 04:09:21,26,18,2612883972,Ayush Garg,MrAyushGarg,0.3182
1862,0,2020-04-08 13:45:46,0,1247883338045521920,0,Twitter for iPhone,@Apple it WOULDN’T have cost me a GRAND!! The NICEST Samsung is still 2/3 as expensive as YOUR POS @tim_cook and th… https://t.co/KlwWPc5a1w,2020-03-11 18:51:30,6,184,1237813327490777088,Ziggys_Spider,spider_ziggys,0.85
1864,0,2020-04-08 13:45:14,0,1247883202838085632,0,Twitter for Android,@TeeJaye1100 These aren't dumb and know the mid-range market is one ppl are looking towards with rising prices for… https://t.co/A2ZOp6ktoP,2009-06-20 21:16:38,202,627,49123171,Marcus Randolph,Mista_513,0.4023
1865,0,2020-04-08 13:45:02,1,1247883149473918976,0,Twitter for iPad,@TheJohnDenham @Samsung It was too cloudy here. Thx for the photo! Looks great,2011-01-09 22:51:50,133,163,236150643,Melanie,Roadrunnergafl,0.784
1867,0,2020-04-08 13:44:42,0,1247883067844202496,0,Twitter for Mac,@Mista_513 There's only one OEM that is really profiting: Samsung. Outside of that those others aren’t making money… https://t.co/6nWirs1EAS,2009-10-22 06:04:56,261,820,84254542,Teejay1100///,TeeJaye1100,0.4391
1875,0,2020-04-08 13:41:21,0,1247882223132557312,0,Twitter for iPad,@mattbirchler Samsung isn’t offering very good trade in offers either. $250 for an S10.,2007-07-01 23:08:29,640,1051,7193212,Brian Lewis ,bxlewi1,0.4927
1878,0,2020-04-08 13:40:57,1,1247882124167909376,0,Twitter for Android,"@LoveDie_Young_ I use this app for the distance, and use my Galaxy Watch Active for the other stats. but maybe that… https://t.co/ceRskwOoUe",2020-03-22 22:09:15,378,311,1241849403503251457,E 🌼 || cw: 151lbs,tinywaistdreamz,0.2144
1879,0,2020-04-08 13:40:28,0,1247882003480866817,0,Twitter Web App,@ScanComputers @NVIDIAGeForce @SamsungUK @ubnt Thanks for SCAN computers for competiton like that . The price is am… https://t.co/7pEx6s2e9r,2020-04-08 13:29:34,0,4,1247879174942887938,erni,erni37723543,0.6597
1882,0,2020-04-08 13:38:45,0,1247881571106873344,0,Twitter for Android,"@danimakeupjunki I just adjust the pro mode according to taste, weither i want something darker ect. But Samsung ca… https://t.co/2RA8GDflL5",2018-02-21 12:15:16,327,228,966285188316540928,Cayce Amber Smit,smitcayce,0.0772
1888,0,2020-04-08 13:35:38,1,1247880786981904384,0,Twitter for Android,@Jeff_Waters1 In the tethered range the so-called windows MR devices like Samsung odyssey+ have a good price point… https://t.co/Nmc23xzeCl,2008-03-04 18:20:00,203,348,14079076,Eric Kam,erickam,0.6597
1889,0,2020-04-08 13:35:35,0,1247880772297478145,0,Twitter Web App,"@DxOMark @Huawei We want a review of samsung s20, not a PP invitation, to justify your preference for the despicabl… https://t.co/LFXQvXOH7f",2018-03-25 02:18:52,628,2109,977731512392146944,ramzy khalid,ramzy_khalid,0.0772
1891,0,2020-04-08 13:35:20,0,1247880710813151232,0,Twitter for Android,"@SultanAlQassemi Some Dubai yes
 Check Google
https://t.co/hnVVGM3RA1",2014-02-26 18:01:03,170,583,2363015162,Ahmed,scatman999,0.4019
1892,0,2020-04-08 13:35:14,2,1247880687069196296,2,Twitter for Android,Samsung S7 Edge Video -  Pen swan was busy this morning on lake reinforcing its nest Looks like there's at least 3… https://t.co/7hUBkJny1G,2018-02-12 23:43:20,851,590,963196855713779714,SteveP,Stephenthejp,0.3612
1894,0,2020-04-08 13:34:56,0,1247880609399107584,0,Twitter for Android,"@oneplus My favourite thing is definitely the camera on your devices, you've always had one of the top of the line… https://t.co/Ffv8lDSYA0",2012-02-12 17:22:33,92,108,490546446,Sam Foster,FosterSam11,0.5423
1895,0,2020-04-08 13:34:39,2,1247880536535617540,1,Twitter for Android,Samsung S7 Edge - The pen swan was busy this morning on the lake reinforcing its nest Looks like there's at least 3… https://t.co/XmEFu88aFM,2018-02-12 23:43:20,851,590,963196855713779714,SteveP,Stephenthejp,0.3612
1896,0,2020-04-08 13:34:36,0,1247880524825120768,0,Twitter for Android,@_mariaestella_ Whats up with 5g towers?? I have the samsung 5g note 10 plus since like last october? What are ppl saying about them??,2012-11-25 16:46:54,239,444,970351014,Candice Tso,candidandii,0.5362
1897,0,2020-04-08 13:34:19,0,1247880455942074372,0,Twitter for Android,@patfussy27 nope 🤢 but what samsung did u have? samsung 1 cuz sweetie samsung be brick phones do better  next time,2020-04-01 05:19:20,37,38,1245219146184495104,rex,saggytidds,0.8462
1898,0,2020-04-08 13:34:11,1,1247880422047936513,0,Twitter for Android,Samsung S7 Edge - The pen swan was busy this morning on the lake reinforcing its nest Looks like there's at least 3… https://t.co/VJNF36Q11P,2018-02-12 23:43:20,851,590,963196855713779714,SteveP,Stephenthejp,0.3612
1901,0,2020-04-08 13:31:29,2,1247879741203496961,0,Twitter for Android,@MaxWinebach 600 bucks for the A71? You can get an S10e for that price from Samsung themselves. Interesting,2018-01-07 16:55:22,19,233,950048222495559685,Hunter ⬆️⬆️⬇️⬇️⬅️➡️⬅️➡️🅱️🅰️,ViralDenizen,0.4019
1902,0,2020-04-08 13:30:56,0,1247879604263686145,0,Twitter Web App,@SamsungMobileUS Your escalation process is laughable. I know the script your customer service reps use at this poi… https://t.co/3IGT7ES50y,2011-11-29 20:01:10,40,125,424457499,Melanie Johnson,melgary0512,0.0516
1903,0,2020-04-08 13:30:28,0,1247879487586471936,0,Sprinklr,"@peeps197 Hi, thanks for reaching out. The Wacom pen for the One By Wacom tablet (CTL-672) is incompatible with any… https://t.co/9f9kFs3UWo",2008-10-17 22:45:38,134738,5038,16832387,Wacom 🏡,wacom,0.5719
1904,0,2020-04-08 13:30:28,1,1247879486483333122,0,Twitter for Android,"@NianticHelp hey guys, my pokemon go crashes whilst playing on my Samsung s20 ultra, meaning I can't buy your offer… https://t.co/lJhCeMgBNv",2015-12-22 08:50:35,142,533,4566021617,Lee Taylor,LeeTBD81,0.2023
1905,0,2020-04-08 13:29:57,0,1247879357529346048,0,Twitter Web App,"@SauhardhSethi @ishanagarwal24 @TechQuotesDaily @RobertDowneyJr No, it isnt a waste of money. A lot of people prefe… https://t.co/AfmgGGrQXr",2017-03-11 16:44:47,1,43,840604424259145728,Vitus SOERENSEN,VitusBirkS,0.0341
1914,0,2020-04-08 13:27:07,0,1247878641758769152,0,Twitter Web App,"@idolstruggles @jooheonIovebot it's because it's ""twitter for iphone"" and they were supposed to start promoting samsung then",2017-12-10 15:48:27,1414,864,939884522954301440,Teddy ₆回⁷,LouderThanRough,0.3612
1918,0,2020-04-08 13:26:08,0,1247878395406340096,0,Twitter for Android,@itelMobileNG Well it depends on how much is this cash! Most probably I will buy Samsung Galaxy tab S6 with its keyboard!,2010-12-06 23:31:01,11,75,223646470,Usama Samman,usama_samman,0.3987
1921,0,2020-04-08 13:23:49,0,1247877811559436288,0,Twitter for Android,@Samsung_Pak I want this ad on TV😭,2017-08-09 08:24:26,201,485,895199074865033216,JIN NE MERA DIL LUTTEYA🙈💜🇵🇰,EsHa3120,0.0772
1922,0,2020-04-08 13:23:36,0,1247877758178529281,0,Twitter for Android,@chavvylwt This is what Samsung emojis look like !! https://t.co/bKVxjlZEKm,2012-12-21 20:31:17,1392,494,1027111771,𝐊𝐚𝐝𝐝𝐢 ˡᵒᵛᵉˢ ˢᵃᵇᵃ ◟̽◞̽,Kaddsloveslouis,0.4738
1926,0,2020-04-08 13:22:32,0,1247877488857899009,0,Twitter for Android,"@cocoaroIIs NAH SWEETIE YOU MEAN SAMSUNG GO OFF NOT YALL UGLY PHONES SJKSNSBS Girl, You Can Leave ✋🤢",2020-04-01 05:19:20,37,38,1245219146184495104,rex,saggytidds,0.7045
1932,0,2020-04-08 13:20:16,1,1247876919615504384,0,Twitter for Android,@tabreezsiddique @Blueknight_V2 Samsung does. S10 &amp; S10e as well as higher models too.,2018-06-03 06:31:56,65,72,1003162348755079168,TexTexas,TexTexasgaming,0.2732
1933,0,2020-04-08 13:19:47,1,1247876795287744513,0,Twitter for iPhone,@deeshortkid But i would recommend airpods or samsung nye,2012-02-14 07:37:39,465,603,492000466,Naufal Basit Putra,naufalbasit,0.3612
1936,0,2020-04-08 13:19:07,1,1247876628010631168,0,Twitter for iPhone,@aubreyanne @Samsung Good beautiful morning Aubrey!,2014-08-17 05:41:57,31,562,2739098984,jaime luna,jamesluna1271,0.7959
1937,0,2020-04-08 13:18:42,1,1247876524335861762,0,Twitter for Android,@SamsungNewsUS Samsung's mid-range #GalaxyA series is going to turn head yet again.. Especially for those want a fl… https://t.co/7yee1NjazH,2015-10-17 01:27:31,1817,2776,3975993345,iamwaynegilbert,iamwaynegilbert,0.144
1938,0,2020-04-08 13:17:24,0,1247876196706074624,0,Twitter for iPhone,@Jaydon225 Is this a joke? Samsung ?,2009-11-17 12:01:40,938,1295,90614901,Mr Allen,Zik_Allen,0.4329
1951,0,2020-04-08 13:11:28,1,1247874702111989761,0,Twitter for iPhone,@laurenb1984 My current Sony LCD has got to be getting close to 10 years old I reckon and still going strong but be… https://t.co/omUQzF62D6,2009-03-13 01:03:45,1239,2250,24090722,David,Daveo_au,0.2846
1952,0,2020-04-08 13:11:22,1,1247874676963061763,0,Twitter for Android,@bleibleii Thats fine. 11 is good i was thinking of buying it but went with Samsung because i cant move away from it😂,2016-07-25 22:55:49,34,133,757710977026719744,ai💗,starrynatsuki,0.3291
1954,0,2020-04-08 13:09:44,1,1247874268840394753,0,Twitter Web App,"@PixyNyan Samsung A20 and up is good but A51 is good, though I recommend you to watch some reviews in youtube (gadg… https://t.co/mKexfDC8GW",2018-12-02 03:06:35,181,2154,1069065260491886593,poopoo,BurnedToasterr,0.8422
1959,0,2020-04-08 13:08:14,0,1247873889448886279,0,Twitter for Android,@cocoaroIIs THEY CAN CONNECT TO MY SAMSUNG IVE ALREADY TRIED THEM SHUT UP SJKSNSBSJSJSJ Android Stay Winning Sweeti… https://t.co/nF7LMNFSzA,2020-04-01 05:19:20,37,38,1245219146184495104,rex,saggytidds,0.5267
1961,0,2020-04-08 13:06:28,2,1247873445075062784,0,Twitter Web App,@AP @Koen_Geens1 @UZBrussel @be_gezondheid #Samsung Pressure on intensive care units in Italy may have eased as new… https://t.co/AyRJmkETTE,2018-03-12 18:18:57,19,111,973262081045729280,Lee JY: COVID-19가 '@SamsungItalia직원들때문이다'라고 얘기하,Covid_JaeYong,0.4939
1963,0,2020-04-08 13:05:23,0,1247873174592782336,0,Twitter Web App,"@MaxWinebach with Samsung, it looks like we're very close to the sun",2010-03-22 02:30:24,33,247,125209452,Marc,Fourire5,0.3612
1965,0,2020-04-08 13:02:53,2,1247872544431996931,0,Twitter for Android,"@HARUxOneDayPH @jellchoiSJ Fave pic - no other era 💕🥺 

Samsung Galaxy a50s https://t.co/ZAyygYvHsY",2010-06-02 13:18:54,180,391,151040754,Klei🌙 | LA PUTA AMA,clakx_,0.1779
1966,0,2020-04-08 13:02:40,1,1247872487519633410,0,Twitter for iPhone,"@OfficialGamesky Lol, im used to people being upset because I said the trigger words of apple or samsung, These com… https://t.co/maYJUinxlm",2013-10-23 15:31:50,1403,124,2151196938,Trenton Marshall,mrtechrant,0.0516
1967,0,2020-04-08 13:01:57,0,1247872308791750656,0,Twitter for Android,@ishanagarwal24 Bro oneplus 8 will be better than samsung note10 lite??????,2013-04-06 08:00:21,335,763,1331012168,sherry,sherryjabbal,0.594
1969,0,2020-04-08 13:01:39,1,1247872233764278272,0,Twitter for Android,@Samsung_Pak Use this on TV too plz,2017-06-25 21:58:12,574,291,879096413187080192,BTS Ki Guriya💜,btskiguriya,0.0772
1972,0,2020-04-08 12:59:37,1,1247871721509699585,0,Twitter for Android,"@FrameshiftShark I've used Macrium Reflect before and it worked perfect.

As for the SSD itself, you can never go w… https://t.co/8s3ZgOJcCE",2018-09-28 18:41:21,407,118,1045745292920918017,A number of fiery rings around an Upsetting Orb,CMDR_Valkyrie,0.5719
1973,0,2020-04-08 12:59:15,1,1247871631386607616,0,Twitter for Android,@CFieldJen Very nice. I've got a Samsung I'm well happy with it.,2016-05-30 12:22:47,8687,9503,737257950197207041,Julie (Littlemissgiggles),imasurvivor66,0.8357
1974,0,2020-04-08 12:58:54,0,1247871542127624193,0,Twitter for Android,@lohiii_ Samsung I don't like being imprisoned,2013-04-10 07:01:38,78,671,1341229142,Benson,kunlealex2003,0.0951
1975,0,2020-04-08 12:57:46,4,1247871255119790081,1,Twitter for Android,"@TeeJaye1100 Ecosystem, camera, One UI. But 1+ is my go to brand after Samsung and they have the best stockish expe… https://t.co/GYfZB6JVyB",2009-06-20 21:16:38,202,627,49123171,Marcus Randolph,Mista_513,0.6369
1977,0,2020-04-08 12:56:51,1,1247871025783676928,0,Twitter for Android,"@Notificationhun thanks, but.. bro i just have samsung j6 :((",2017-03-19 12:46:21,8636,257,843443524494376960,dan.,Oye_Dani_,0.4404
1978,0,2020-04-08 12:56:49,0,1247871016963051520,0,TweetDeck,"@FrameshiftShark its really not that bad~

as for which one to go for, anything samsung is a great choice for SSDs,… https://t.co/RWiIt1MDe2",2019-02-27 03:48:36,682,479,1100603578144751619,darg,DargDargDarg,0.6249
1982,0,2020-04-08 12:53:51,0,1247870270091587584,0,Twitter for iPhone,@GRAPHlCS_COM I think all the colors Samsung used during those times are particularly pretty either.,2011-03-18 14:34:53,4913,1623,268313540,Gringo Dingo 🇲🇽🏳️‍🌈🇺🇸,DingoTech,0.5413
1986,0,2020-04-08 12:52:08,1,1247869839747637248,0,Twitter for Android,@HARUxOneDayPH Samsung note 9... my fave pics are actually edits :o https://t.co/zOoT3wY3yv,2011-12-25 16:22:21,269,773,446350372,Mae,fan_til_dawn,0.3612
1987,0,2020-04-08 12:51:13,0,1247869609669263360,0,Twitter for Android,"@samsungph J-hope Samsung. I want that 📱
@BTS_twt #Jhope #제이홉 #방탄소년단제이홉 https://t.co/174g2TBhU8",2019-06-14 13:15:18,114,213,1139521695872638981,J-hopeDay is Everyday,VHopeWorld218,0.0772
1988,0,2020-04-08 12:51:10,0,1247869594771099648,0,Twitter Web App,@FrameshiftShark https://t.co/Jv6UUkH0IT best youll get unless you drop more £,2017-08-07 09:51:51,116,837,894496301244612608,Trynith,NebulaDragoness,0.4767
1989,0,2020-04-08 12:50:35,0,1247869447366377474,0,Twitter for iPhone,"Samsung 75 inch 4K UHD OLED TV that this Xbox is connected to, only so that I can enjoy my Xbox One X and PS4 Pro g… https://t.co/6H8cajcEdL",2016-07-26 18:53:39,89,548,758012420682047490,TheGamingCoder,RealGamingCoder,0.5367
1991,0,2020-04-08 12:49:26,1,1247869157888098304,0,Twitter for iPhone,@trin_finity @playboiwaru It’s kinda like iPhone taking Samsung’s designs and making them better,2014-06-04 14:52:18,586,620,2582590606,iMphosibble,120thekid,0.6258
1993,0,2020-04-08 12:48:26,0,1247868909622976513,0,Twitter for Android,@MrSelfMade @TEYANATAYLOR Love #teyanataylor...she stays on repeat on my Samsung,2016-06-14 19:21:59,69,98,742799259536228352,T. Brown,authorT_Brown,0.6369
1995,0,2020-04-08 12:47:33,2,1247868685181689857,0,Twitter for Android,"@dave19575 @JSS779 tried it, on Android it can only be disabled. I got lucky with my Samsung tablet, it has some ki… https://t.co/c9LN3gMJFv",2018-12-16 14:56:38,251,162,1074317383098093568,🌏✈🅲🅷🆁🅸🆂 ✈🌍,JustDaRealChris,0.4215
1996,0,2020-04-08 12:46:57,0,1247868534295756802,0,Twitter for Android,"@SkillsNetworkUK Always wanted a Samsung Tablet,  I enjoy and treasure  my Galaxy phone - would love to have the si… https://t.co/VS6HKY3J06",2014-03-12 07:17:48,851,4945,2404158821,🎶🌹 Lynda Graham 🌹📚,Graham007LYNDA,0.8625
1997,0,2020-04-08 12:46:40,48,1247868462610788353,16,Twitter Web App,Samsung said it had taken the difficult decision in a bid to boost efficiency. It added it would continue sales in… https://t.co/iLfqcDfbqV,2017-03-21 10:40:02,26948,377,844136511079559168,Indo-Pacific News,IndoPac_Info,0.4019
1998,0,2020-04-08 12:46:25,0,1247868400904196097,0,Twitter for Android,@gemtechy Hi. Is this samsung case with the smart flip feature?,2012-08-17 15:36:49,2,43,763934785,Jan,carebearfrenJ,0.4019
2000,0,2020-04-08 12:45:40,0,1247868212680818688,0,Twitter for Android,@jesskellynt Have the P30 after going from S6 through to S9 but thinking of going back to Samsung. Both great imo though.,2009-12-29 15:04:30,5508,3430,100244574,Cormac O'Malley,cormacpro,0.7684
2007,0,2020-04-08 12:42:56,2,1247867521337896961,0,Twitter for Android,@JenMsft And I use the new beta Launcher so I'm not tempted to use Cortana anymore... Anything is better than Samsung one UI..,2013-06-14 02:04:45,40,1021,1514992770,Leroy O' Floinn,lroyny1,0.4404
2009,0,2020-04-08 12:41:51,0,1247867251677474817,0,Twitter for Android,"@SamsungIndia Hiii Dear Samsung..
I have a Samsung Galaxy A70 mobile. I bought this last year in July.
Right now, i… https://t.co/TAyZYMts3k",2017-01-05 09:12:34,8,7,816935410404388864,Sanket Gupta,sanket_agrahari,0.3818
2016,0,2020-04-08 12:35:14,0,1247865585494417408,0,Twitter for iPhone,@teingile @fonehaus I’m not a samsung user but thanks,2018-07-28 22:33:45,376,396,1023335730511114240,zadnalloy,delsaje,0.5927
2020,0,2020-04-08 12:33:35,0,1247865170820583424,0,Twitter for Android,"@SamsungHelpUK @samsung hi, can you please confirm how the smartwatch sizes in the spec are calculated? Looking at… https://t.co/1rhfGOIFFm",2010-02-17 19:58:21,73,322,115155770,HiS,nx1977,0.3182
2024,0,2020-04-08 12:32:14,1,1247864828879876096,1,Twitter for Android,"@Ahmerd_206 Of course i like it....i used my samsung for this pics sef😂😂, didn't even buy the camera then sef",2015-04-14 15:56:52,2265,1717,3156659262,NerdCaptain📷📷👅,minibell_abdoul,0.3612
2025,0,2020-04-08 12:31:25,1,1247864623400960000,0,Twitter for iPhone,"@DONJAZZY It takes less than 2 seconds to retweet.
Kindly support my hustle by retweeting 😩
Fast Charging 3 in 1 wi… https://t.co/lg1QnPipac",2012-06-30 21:51:22,2190,2187,623173606,Oluwadamilola,Dteminikan,0.7096
2026,0,2020-04-08 12:30:30,0,1247864392789753856,0,Twitter for iPhone,@junmyeolo All the people who liked this tweet are all eggs 😂😂😂😂 awww bitter Hyundai and Samsung didn’t endorse your oppars 😂😂😂😭😭😭😭😂😂😂,2019-02-11 00:21:27,598,571,1094753243245301761,Moonchild⁷ 💜🇳🇬🇳🇬,bts_sola,0.3182
2027,0,2020-04-08 12:28:51,0,1247863977280802816,0,Twitter for Android,@DanPhillips20 The pics iv taken are changing I thought it was Samsung upgrading software but it looks like stuff g… https://t.co/lsDj69fLEf,2013-12-11 18:42:22,1898,2533,2241200426,Just_BeL,HeReTTiK,0.5023
2028,0,2020-04-08 12:28:47,0,1247863964500783104,0,Twitter for Android,@ZEE5helps cant find Zee5 app on Samsung smart hub. As i m using samsung smart tv.,2009-07-28 05:31:42,144,138,60822330,Ketan Thakkar,k10thakkar,0.6597
2032,0,2020-04-08 12:26:37,0,1247863415684530176,0,Twitter for Android,@annandvirk I think in tracking Fitbit is better but I think overall apple and Samsung are good choices for watches… https://t.co/qsS3XmqrFs,2014-02-10 12:49:43,8,58,2336631584,Daniel,MrWretch,0.7003
2033,0,2020-04-08 12:26:20,1,1247863346830901248,0,Twitter for Android,@hielo777 @samsung_dev Hielo777 can you please help me with my idea. G-mobile. Com and phone company for Africa nat… https://t.co/m1m09Yg7UV,2015-09-16 18:06:33,709,4990,3677332228,HIS MAJESTY CLARENCE,clarencehis,0.6124
2034,0,2020-04-08 12:25:32,0,1247863144199761920,0,Twitter Web App,"@amril___ ndak, samsung a30s. worth to buy",2014-07-01 16:14:47,237,190,2660595604,Yugi Hasan Alnawan,yugi_la,0.2263
2035,0,2020-04-08 12:24:47,1,1247862954214731778,0,Twitter for Android,@MingiWantsElbow OMG YESSS NOKIAS! i have a samsung s9 currently i love the camera sm !! everyrhing looks so pretty… https://t.co/a3rM0NehKI,2019-01-30 19:12:18,783,885,1090689176121548800,hongjoong⁷,ithinkhyuka,0.7249
2038,0,2020-04-08 12:21:53,0,1247862227513806849,0,Twitter for iPhone,@cinoholic The ones by Samsung are pretty good,2019-05-20 12:36:57,69,161,1130452347530993670,Nico,nicothefifth,0.7269
2040,0,2020-04-08 12:21:09,2,1247862040481411072,0,Twitter for Android,@HUAWEI_SCHOLAR Haha Samsung has only 4×😛😛,2019-03-18 21:05:13,35,59,1107749823011307521,Master 10285,10285Master,0.4588
2044,0,2020-04-08 12:17:14,0,1247861056317374466,0,Twitter for iPhone,"@yungpaciek @SdNocturnal @IsoPs4 @WilliamN8804 We get it, Samsung makes better fridges.",2013-01-17 06:05:40,698,625,1097329284,BootyBooger.,DPMFLeviBlueee,0.4404
2045,0,2020-04-08 12:17:02,0,1247861006606401543,0,Twitter for Android,@zaccygoh @KitsuneAddict @22Pilots_RBLX Yes my expensive Samsung can.,2018-07-02 19:03:57,25,114,1013860846357762048,Cosmic Codex_ALT,CosmicCodexOG,0.4019
2047,0,2020-04-08 12:14:52,0,1247860461984342017,0,Twitter for Android,@rahulopg @mdtabrezak @TechQuotesDaily That display  is still the best  display and icanassureyou 120hz at qhd woul… https://t.co/yzCsaAw3Ap,2019-09-12 13:38:44,3,110,1172142447561822209,Anchit,Anchit_Redhu,0.6369
2048,0,2020-04-08 12:14:38,0,1247860403528318976,0,Twitter for Android,@geekyranjit a week old Samsung galaxy A51 restarts suddenly while using. Is there a solution to solve this one. I… https://t.co/kkXgHgq0AQ,2013-03-15 22:52:27,9,196,1270900196,Dinesh JayaChandran,dineshjcdk,0.4767
2049,0,2020-04-08 12:14:16,1,1247860310943215617,0,Twitter Web App,"@VitusBirkS @SauhardhSethi @ishanagarwal24 @TechQuotesDaily 2/2- top level specs for free. If u want everything, u… https://t.co/O12wEZrUVJ",2009-06-20 17:04:58,391,280,49055640,Jatin Sharma,jatincricket,0.6597
